loan_amnt,term,int_rate,sub_grade,verification_status,addr_state,dti,open_acc,revol_util,total_acc,last_fico_range_high,last_fico_range_low,avg_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,pct_tl_nvr_dlq,loan_status
35000.0, 60 months,18.49,D5,Source Verified,TX,14.48,16.0,83.9,25.0,764.0,760.0,22471.0,149.0,13.0,92.0,Fully Paid
2000.0, 36 months,11.99,C1,Not Verified,IL,12.66,10.0,75.8,32.0,719.0,715.0,29468.0,379.0,28.0,61.3,Fully Paid
12000.0, 36 months,9.8,B3,Verified,TX,25.43,9.0,65.7,10.0,719.0,715.0,3898.0,134.0,12.0,100.0,Fully Paid
8000.0, 36 months,6.99,A3,Not Verified,PA,18.92,17.0,36.2,25.0,679.0,675.0,18499.0,99.0,5.0,100.0,Fully Paid
10000.0, 36 months,9.8,B3,Source Verified,WA,10.55,8.0,54.6,27.0,639.0,635.0,26098.0,158.0,12.0,85.2,Charged Off
35000.0, 36 months,13.99,C4,Source Verified,CA,19.43,12.0,80.6,22.0,619.0,615.0,4049.0,359.0,41.0,72.7,Fully Paid
25600.0, 60 months,7.91,A5,Not Verified,TX,10.88,10.0,31.9,39.0,804.0,800.0,75372.0,130.0,33.0,100.0,Fully Paid
4325.0, 36 months,11.99,C1,Not Verified,VA,16.96,17.0,37.8,23.0,699.0,695.0,11942.0,220.0,2.0,95.5,Fully Paid
6000.0, 36 months,6.99,A3,Not Verified,FL,33.78,18.0,26.6,30.0,769.0,765.0,2219.0,392.0,12.0,100.0,Fully Paid
18200.0, 60 months,15.77,D1,Not Verified,GA,29.28,27.0,59.8,38.0,579.0,575.0,4210.0,127.0,0.0,100.0,Charged Off
10000.0, 36 months,6.99,A3,Not Verified,MN,19.38,11.0,65.3,18.0,774.0,770.0,3307.0,147.0,7.0,100.0,Fully Paid
30000.0, 60 months,13.44,C3,Source Verified,MD,12.03,12.0,52.5,18.0,624.0,620.0,15147.0,319.0,31.0,83.3,Fully Paid
13200.0, 36 months,5.32,A1,Not Verified,TX,15.45,14.0,27.7,30.0,714.0,710.0,26131.0,233.0,10.0,100.0,Fully Paid
10000.0, 36 months,6.99,A3,Not Verified,IL,4.76,8.0,47.6,14.0,674.0,670.0,3348.0,124.0,7.0,100.0,Fully Paid
3000.0, 36 months,11.48,B5,Source Verified,TX,22.82,13.0,56.4,25.0,604.0,600.0,18251.0,140.0,10.0,88.0,Fully Paid
20000.0, 36 months,9.8,B3,Not Verified,FL,19.04,9.0,37.8,14.0,734.0,730.0,4716.0,237.0,3.0,100.0,Fully Paid
13875.0, 60 months,11.99,C1,Source Verified,LA,23.53,7.0,81.4,15.0,709.0,705.0,17421.0,177.0,1.0,100.0,Fully Paid
18000.0, 36 months,6.49,A2,Verified,TX,14.4,20.0,26.9,41.0,684.0,680.0,15943.0,160.0,9.0,100.0,Fully Paid
15225.0, 36 months,8.49,B1,Not Verified,AL,21.21,12.0,31.0,30.0,579.0,575.0,5294.0,199.0,5.0,100.0,Charged Off
16000.0, 60 months,11.48,B5,Not Verified,FL,21.16,13.0,53.9,18.0,644.0,640.0,2725.0,178.0,20.0,100.0,Charged Off
20000.0, 36 months,7.91,A5,Not Verified,CA,4.99,19.0,2.5,31.0,729.0,725.0,796.0,339.0,0.0,83.9,Fully Paid
31075.0, 36 months,7.49,A4,Source Verified,GA,17.18,10.0,48.6,28.0,804.0,800.0,15000.0,296.0,3.0,100.0,Fully Paid
18000.0, 36 months,6.99,A3,Not Verified,CO,14.88,7.0,63.5,13.0,769.0,765.0,24292.0,385.0,22.0,100.0,Fully Paid
5000.0, 36 months,9.17,B2,Verified,WY,33.39,9.0,58.5,35.0,709.0,705.0,33765.0,206.0,14.0,100.0,Fully Paid
4675.0, 36 months,17.27,D3,Not Verified,MI,34.07,6.0,44.1,23.0,619.0,615.0,7871.0,229.0,3.0,86.4,Fully Paid
6000.0, 36 months,9.8,B3,Not Verified,CA,14.42,11.0,57.5,12.0,764.0,760.0,35834.0,45.0,5.0,100.0,Fully Paid
12000.0, 60 months,12.88,C2,Not Verified,CA,12.62,11.0,30.6,30.0,724.0,720.0,2215.0,164.0,8.0,100.0,Fully Paid
13000.0, 60 months,13.99,C4,Not Verified,AZ,9.9,9.0,45.2,21.0,734.0,730.0,3183.0,172.0,8.0,90.5,Fully Paid
1800.0, 36 months,11.48,B5,Not Verified,NY,20.38,9.0,95.7,15.0,709.0,705.0,2382.0,167.0,22.0,93.3,Fully Paid
4475.0, 36 months,16.59,D2,Not Verified,TN,8.36,5.0,44.0,40.0,699.0,695.0,1621.0,185.0,0.0,80.0,Fully Paid
14400.0, 36 months,6.49,A2,Not Verified,NC,16.32,21.0,74.8,26.0,799.0,795.0,11612.0,149.0,3.0,96.2,Fully Paid
5875.0, 36 months,7.91,A5,Not Verified,CA,9.53,9.0,45.1,18.0,689.0,685.0,2412.0,157.0,2.0,100.0,Fully Paid
20000.0, 36 months,17.97,D4,Not Verified,TX,25.1,13.0,92.1,30.0,744.0,740.0,23102.0,320.0,3.0,100.0,Fully Paid
10000.0, 36 months,6.99,A3,Not Verified,RI,23.26,17.0,72.9,39.0,714.0,710.0,24443.0,162.0,11.0,100.0,Fully Paid
34100.0, 60 months,12.88,C2,Verified,GA,29.14,13.0,65.2,39.0,744.0,740.0,18629.0,253.0,35.0,100.0,Fully Paid
24000.0, 36 months,11.48,B5,Verified,MA,12.37,5.0,86.5,6.0,689.0,685.0,4570.0,132.0,29.0,100.0,Fully Paid
5200.0, 36 months,10.78,B4,Not Verified,TX,8.0,6.0,39.7,23.0,714.0,710.0,12239.0,337.0,3.0,50.0,Fully Paid
16800.0, 36 months,11.99,C1,Source Verified,CO,5.76,10.0,40.7,30.0,609.0,605.0,12664.0,116.0,3.0,90.0,Fully Paid
10000.0, 36 months,11.99,C1,Not Verified,NJ,10.95,4.0,27.2,7.0,604.0,600.0,1934.0,61.0,5.0,85.7,Fully Paid
22000.0, 60 months,17.97,D4,Not Verified,MI,22.34,10.0,74.3,25.0,674.0,670.0,23398.0,185.0,4.0,88.0,Fully Paid
28000.0, 36 months,5.32,A1,Verified,IL,29.88,16.0,69.0,29.0,794.0,790.0,13190.0,434.0,6.0,100.0,Fully Paid
7200.0, 36 months,6.49,A2,Not Verified,TN,20.68,3.0,67.5,22.0,729.0,725.0,13026.0,159.0,16.0,100.0,Fully Paid
18000.0, 36 months,11.99,C1,Not Verified,CA,38.35,12.0,61.8,20.0,714.0,710.0,4677.0,79.0,2.0,100.0,Fully Paid
8400.0, 36 months,7.49,A4,Not Verified,OK,29.2,9.0,46.0,13.0,724.0,720.0,4911.0,100.0,7.0,100.0,Fully Paid
5000.0, 36 months,14.85,C5,Source Verified,PA,31.08,18.0,57.6,38.0,634.0,630.0,6835.0,106.0,2.0,93.9,Fully Paid
5000.0, 36 months,9.8,B3,Not Verified,CA,10.93,6.0,58.0,11.0,559.0,555.0,2669.0,119.0,11.0,81.8,Charged Off
2400.0, 36 months,11.48,B5,Verified,NC,24.14,10.0,62.6,22.0,559.0,555.0,17893.0,96.0,9.0,100.0,Charged Off
15000.0, 36 months,5.32,A1,Not Verified,TX,21.48,8.0,15.7,16.0,814.0,810.0,2939.0,332.0,0.0,100.0,Fully Paid
6075.0, 36 months,9.17,B2,Verified,NJ,27.37,17.0,17.7,40.0,744.0,740.0,19661.0,192.0,4.0,97.4,Fully Paid
20000.0, 36 months,10.78,B4,Verified,IL,22.58,11.0,62.9,22.0,744.0,740.0,4309.0,101.0,6.0,100.0,Fully Paid
6025.0, 36 months,14.85,C5,Verified,MA,21.32,17.0,38.4,37.0,549.0,545.0,4198.0,194.0,2.0,97.1,Fully Paid
8400.0, 36 months,9.17,B2,Source Verified,GA,12.96,7.0,60.5,36.0,744.0,740.0,19244.0,204.0,33.0,100.0,Fully Paid
15000.0, 60 months,12.88,C2,Not Verified,CA,21.17,14.0,35.0,29.0,704.0,700.0,3304.0,196.0,1.0,96.6,Fully Paid
12000.0, 36 months,15.77,D1,Source Verified,CA,3.61,8.0,30.2,12.0,699.0,695.0,44605.0,151.0,3.0,72.7,Fully Paid
28800.0, 36 months,12.88,C2,Not Verified,VA,6.68,9.0,48.0,19.0,614.0,610.0,3146.0,233.0,8.0,100.0,Fully Paid
5000.0, 36 months,5.32,A1,Not Verified,CA,19.22,7.0,16.9,19.0,734.0,730.0,58048.0,169.0,31.0,89.5,Fully Paid
5000.0, 36 months,12.88,C2,Not Verified,VA,30.24,10.0,44.9,31.0,664.0,660.0,4113.0,95.0,9.0,90.3,Fully Paid
31500.0, 60 months,11.99,C1,Source Verified,CA,10.55,7.0,25.5,20.0,784.0,780.0,91632.0,222.0,11.0,100.0,Fully Paid
24000.0, 60 months,18.49,D5,Source Verified,CA,13.05,13.0,79.1,38.0,649.0,645.0,4558.0,189.0,4.0,96.3,Fully Paid
20000.0, 60 months,12.88,C2,Verified,TX,23.89,18.0,57.0,33.0,574.0,570.0,15935.0,346.0,1.0,97.0,Charged Off
24000.0, 60 months,10.78,B4,Verified,MI,20.82,15.0,34.6,35.0,709.0,705.0,13293.0,390.0,4.0,94.1,Fully Paid
21850.0, 60 months,17.27,D3,Not Verified,NY,12.74,9.0,97.2,32.0,544.0,540.0,15069.0,376.0,18.0,75.0,Fully Paid
9500.0, 36 months,6.49,A2,Not Verified,AL,8.67,14.0,18.8,47.0,584.0,580.0,22028.0,235.0,7.0,88.6,Fully Paid
20000.0, 36 months,8.49,B1,Not Verified,MN,16.7,11.0,71.8,30.0,554.0,550.0,28068.0,243.0,28.0,90.0,Fully Paid
20000.0, 60 months,12.88,C2,Not Verified,MA,16.93,16.0,24.1,41.0,789.0,785.0,1772.0,149.0,15.0,100.0,Fully Paid
12000.0, 36 months,6.99,A3,Not Verified,VA,20.12,13.0,28.9,21.0,764.0,760.0,13586.0,179.0,11.0,100.0,Fully Paid
10000.0, 36 months,12.88,C2,Source Verified,AL,14.73,11.0,48.3,22.0,714.0,710.0,2847.0,112.0,4.0,100.0,Fully Paid
12000.0, 60 months,9.8,B3,Not Verified,SC,18.91,10.0,26.5,24.0,739.0,735.0,11811.0,428.0,24.0,100.0,Fully Paid
12000.0, 60 months,7.91,A5,Not Verified,GA,6.4,4.0,59.8,10.0,744.0,740.0,53477.0,148.0,99.0,100.0,Fully Paid
6425.0, 36 months,15.77,D1,Not Verified,NJ,2.87,4.0,7.0,13.0,624.0,620.0,119.0,165.0,5.0,77.0,Fully Paid
12700.0, 36 months,17.97,D4,Not Verified,PA,34.32,21.0,38.1,30.0,644.0,640.0,1300.0,129.0,1.0,96.7,Fully Paid
35000.0, 36 months,13.99,C4,Source Verified,NY,9.23,27.0,34.8,87.0,684.0,680.0,1370.0,377.0,1.0,100.0,Fully Paid
15000.0, 36 months,13.99,C4,Source Verified,NV,31.29,6.0,41.7,11.0,514.0,510.0,8119.0,33.0,5.0,100.0,Charged Off
20550.0, 60 months,16.59,D2,Not Verified,NV,26.38,12.0,39.7,20.0,589.0,585.0,24190.0,163.0,4.0,100.0,Fully Paid
25000.0, 36 months,6.99,A3,Source Verified,TX,25.48,10.0,39.1,26.0,754.0,750.0,14295.0,373.0,5.0,96.2,Fully Paid
14000.0, 60 months,19.48,E2,Source Verified,CA,13.36,7.0,48.2,11.0,634.0,630.0,5439.0,107.0,6.0,90.9,Fully Paid
16925.0, 60 months,21.48,E5,Verified,MN,22.09,10.0,42.0,27.0,539.0,535.0,7702.0,214.0,4.0,81.0,Charged Off
4700.0, 36 months,13.44,C3,Verified,FL,17.64,12.0,26.7,19.0,684.0,680.0,1345.0,88.0,2.0,100.0,Fully Paid
5000.0, 36 months,8.49,B1,Not Verified,KY,13.63,17.0,20.1,24.0,694.0,690.0,484.0,341.0,1.0,100.0,Fully Paid
12000.0, 36 months,14.85,C5,Source Verified,GA,17.66,12.0,2.4,19.0,684.0,680.0,2150.0,153.0,0.0,100.0,Fully Paid
12000.0, 36 months,9.8,B3,Source Verified,MD,12.61,9.0,63.2,13.0,579.0,575.0,885.0,111.0,12.0,76.9,Fully Paid
15000.0, 36 months,6.99,A3,Source Verified,WA,4.66,4.0,20.4,13.0,649.0,645.0,219353.0,186.0,139.0,83.3,Fully Paid
4900.0, 36 months,13.44,C3,Not Verified,FL,25.6,8.0,64.8,16.0,749.0,745.0,60195.0,331.0,105.0,81.2,Fully Paid
18000.0, 36 months,7.49,A4,Source Verified,MO,16.82,10.0,87.2,31.0,749.0,745.0,16528.0,179.0,24.0,96.8,Fully Paid
18000.0, 60 months,14.85,C5,Source Verified,CO,19.76,15.0,30.9,40.0,529.0,525.0,2753.0,198.0,0.0,87.5,Charged Off
25000.0, 36 months,17.27,D3,Not Verified,AL,21.33,17.0,74.2,26.0,554.0,550.0,4334.0,133.0,1.0,92.3,Charged Off
15000.0, 36 months,12.88,C2,Not Verified,MI,13.92,12.0,40.1,34.0,704.0,700.0,20668.0,136.0,1.0,100.0,Fully Paid
3600.0, 36 months,11.48,B5,Source Verified,IL,18.93,16.0,59.7,30.0,704.0,700.0,15358.0,120.0,8.0,93.1,Fully Paid
33000.0, 36 months,8.49,B1,Verified,VA,20.68,8.0,36.6,18.0,734.0,730.0,40057.0,98.0,1.0,100.0,Fully Paid
14950.0, 60 months,18.99,E1,Verified,WI,31.36,11.0,57.0,40.0,664.0,660.0,10633.0,125.0,4.0,100.0,Fully Paid
15000.0, 36 months,12.88,C2,Not Verified,NJ,35.77,20.0,47.0,58.0,599.0,595.0,31279.0,250.0,1.0,79.3,Fully Paid
7000.0, 36 months,16.59,D2,Verified,OH,25.68,13.0,64.8,30.0,749.0,745.0,9393.0,244.0,5.0,80.0,Fully Paid
35000.0, 36 months,12.88,C2,Source Verified,MO,18.93,11.0,40.4,24.0,654.0,650.0,12855.0,209.0,8.0,100.0,Fully Paid
8000.0, 36 months,8.49,B1,Not Verified,CA,5.9,11.0,30.1,42.0,669.0,665.0,28044.0,435.0,1.0,97.6,Fully Paid
14375.0, 60 months,19.89,E3,Source Verified,TX,37.32,15.0,62.1,39.0,659.0,655.0,14982.0,146.0,5.0,97.1,Fully Paid
21000.0, 36 months,9.17,B2,Not Verified,MA,10.51,16.0,41.6,30.0,809.0,805.0,15270.0,144.0,0.0,96.7,Fully Paid
3700.0, 36 months,12.88,C2,Source Verified,VA,20.81,17.0,8.1,34.0,719.0,715.0,2134.0,226.0,17.0,97.1,Fully Paid
8400.0, 36 months,9.17,B2,Not Verified,NH,26.77,23.0,45.9,34.0,559.0,555.0,1774.0,121.0,5.0,94.1,Charged Off
7200.0, 36 months,11.48,B5,Not Verified,TX,23.57,10.0,8.6,10.0,649.0,645.0,1430.0,196.0,5.0,100.0,Fully Paid
16800.0, 36 months,8.49,B1,Not Verified,PA,17.27,10.0,43.5,21.0,734.0,730.0,21702.0,113.0,17.0,95.2,Fully Paid
9000.0, 36 months,5.32,A1,Not Verified,HI,0.63,4.0,7.0,30.0,779.0,775.0,1211.0,346.0,18.0,100.0,Fully Paid
6000.0, 36 months,13.99,C4,Verified,FL,31.87,20.0,10.3,33.0,689.0,685.0,6451.0,130.0,0.0,97.0,Fully Paid
34000.0, 36 months,10.78,B4,Verified,NV,13.32,4.0,96.9,7.0,739.0,735.0,11629.0,243.0,110.0,100.0,Fully Paid
11200.0, 36 months,8.49,B1,Not Verified,MA,15.88,9.0,40.8,28.0,659.0,655.0,42104.0,228.0,59.0,96.4,Fully Paid
6000.0, 36 months,7.91,A5,Not Verified,KY,19.42,8.0,24.0,20.0,784.0,780.0,18001.0,429.0,3.0,100.0,Fully Paid
9100.0, 36 months,6.49,A2,Not Verified,OH,15.57,12.0,21.7,33.0,804.0,800.0,7647.0,100.0,17.0,100.0,Fully Paid
10000.0, 36 months,6.99,A3,Not Verified,TN,29.15,18.0,32.7,45.0,729.0,725.0,19899.0,246.0,18.0,97.8,Fully Paid
30000.0, 60 months,27.49,G2,Verified,CO,17.73,14.0,58.7,20.0,534.0,530.0,23087.0,170.0,6.0,100.0,Charged Off
8450.0, 36 months,11.99,C1,Not Verified,NC,15.09,6.0,37.0,14.0,704.0,700.0,1049.0,155.0,6.0,57.0,Fully Paid
8775.0, 36 months,22.45,F1,Source Verified,GA,20.37,14.0,33.4,44.0,654.0,650.0,4712.0,102.0,0.0,95.5,Fully Paid
6000.0, 36 months,5.32,A1,Source Verified,TX,17.08,11.0,87.8,22.0,709.0,705.0,14976.0,368.0,30.0,81.0,Fully Paid
10000.0, 36 months,5.32,A1,Source Verified,WY,5.17,10.0,20.4,30.0,789.0,785.0,18632.0,146.0,6.0,100.0,Fully Paid
10000.0, 36 months,15.77,D1,Verified,CA,36.23,18.0,67.4,29.0,509.0,505.0,4651.0,96.0,1.0,100.0,Charged Off
7200.0, 36 months,17.27,D3,Verified,MD,38.63,10.0,60.9,13.0,694.0,690.0,3479.0,175.0,13.0,92.3,Fully Paid
20000.0, 60 months,14.85,C5,Not Verified,CA,18.76,16.0,89.0,36.0,664.0,660.0,24659.0,284.0,9.0,100.0,Fully Paid
20000.0, 36 months,9.17,B2,Source Verified,FL,19.14,11.0,27.9,22.0,559.0,555.0,7972.0,38.0,4.0,90.9,Charged Off
5000.0, 36 months,5.32,A1,Not Verified,CA,10.44,9.0,25.1,27.0,794.0,790.0,76289.0,163.0,3.0,92.6,Fully Paid
15000.0, 60 months,9.8,B3,Not Verified,CO,23.47,19.0,45.4,40.0,544.0,540.0,11314.0,185.0,8.0,97.5,Charged Off
23950.0, 36 months,17.97,D4,Verified,PA,18.41,14.0,59.0,46.0,599.0,595.0,10118.0,238.0,2.0,74.0,Charged Off
15000.0, 36 months,10.78,B4,Not Verified,FL,24.79,13.0,78.8,30.0,689.0,685.0,19943.0,113.0,14.0,96.7,Fully Paid
2250.0, 36 months,8.49,B1,Source Verified,IN,16.88,13.0,59.5,23.0,699.0,695.0,14346.0,74.0,5.0,85.7,Fully Paid
14000.0, 36 months,13.44,C3,Not Verified,LA,37.39,14.0,63.8,20.0,624.0,620.0,2445.0,291.0,14.0,94.4,Fully Paid
14000.0, 36 months,12.88,C2,Source Verified,CA,5.04,11.0,37.8,18.0,514.0,510.0,637.0,106.0,2.0,100.0,Charged Off
18000.0, 36 months,7.49,A4,Source Verified,VA,7.93,17.0,24.1,28.0,689.0,685.0,14581.0,204.0,25.0,100.0,Fully Paid
12000.0, 36 months,5.32,A1,Not Verified,MD,2.71,10.0,26.9,19.0,769.0,765.0,34921.0,233.0,12.0,100.0,Fully Paid
5600.0, 36 months,10.78,B4,Source Verified,MD,13.18,7.0,84.4,14.0,534.0,530.0,36228.0,132.0,8.0,85.7,Fully Paid
35000.0, 36 months,16.59,D2,Verified,CA,25.52,16.0,78.4,33.0,754.0,750.0,10659.0,124.0,15.0,100.0,Fully Paid
8000.0, 36 months,12.88,C2,Source Verified,GA,22.48,11.0,22.1,16.0,594.0,590.0,1954.0,105.0,0.0,100.0,Charged Off
2400.0, 36 months,13.44,C3,Source Verified,WA,16.39,7.0,35.3,8.0,749.0,745.0,1840.0,49.0,9.0,100.0,Fully Paid
35000.0, 36 months,17.27,D3,Source Verified,FL,19.74,18.0,47.8,43.0,689.0,685.0,18552.0,356.0,3.0,95.3,Fully Paid
7000.0, 36 months,12.88,C2,Source Verified,AZ,37.22,4.0,0.0,6.0,719.0,715.0,13019.0,331.0,169.0,100.0,Fully Paid
8000.0, 36 months,11.99,C1,Verified,OR,33.78,12.0,40.8,22.0,669.0,665.0,1443.0,109.0,1.0,100.0,Fully Paid
6125.0, 36 months,17.27,D3,Source Verified,NY,17.36,9.0,27.1,11.0,614.0,610.0,4529.0,130.0,10.0,100.0,Fully Paid
10400.0, 36 months,13.44,C3,Verified,MO,18.51,23.0,66.7,44.0,534.0,530.0,10990.0,297.0,2.0,74.4,Charged Off
30000.0, 36 months,7.91,A5,Not Verified,AL,17.1,12.0,42.4,49.0,684.0,680.0,21343.0,342.0,9.0,95.9,Fully Paid
4000.0, 36 months,14.85,C5,Not Verified,IL,8.18,11.0,20.1,22.0,689.0,685.0,534.0,257.0,0.0,90.5,Fully Paid
10000.0, 36 months,10.78,B4,Not Verified,FL,19.92,19.0,24.0,38.0,704.0,700.0,20137.0,184.0,5.0,97.4,Fully Paid
16000.0, 36 months,7.91,A5,Not Verified,KY,24.41,9.0,64.8,22.0,739.0,735.0,13268.0,112.0,18.0,100.0,Fully Paid
24000.0, 60 months,17.27,D3,Not Verified,NY,29.07,12.0,62.9,32.0,559.0,555.0,22881.0,299.0,2.0,62.5,Charged Off
13000.0, 60 months,12.88,C2,Not Verified,OK,5.51,11.0,29.4,32.0,594.0,590.0,20142.0,133.0,4.0,93.1,Charged Off
2000.0, 36 months,6.49,A2,Not Verified,MD,8.51,9.0,11.0,14.0,819.0,815.0,14368.0,125.0,2.0,100.0,Fully Paid
19200.0, 36 months,5.32,A1,Source Verified,SC,19.24,4.0,82.2,11.0,799.0,795.0,6311.0,168.0,124.0,100.0,Fully Paid
10000.0, 60 months,13.44,C3,Source Verified,CA,9.99,12.0,42.7,24.0,694.0,690.0,24851.0,129.0,6.0,100.0,Fully Paid
35000.0, 36 months,7.91,A5,Source Verified,NY,18.89,21.0,50.0,34.0,764.0,760.0,4095.0,225.0,1.0,100.0,Fully Paid
15000.0, 36 months,12.88,C2,Not Verified,AL,36.4,9.0,62.0,42.0,729.0,725.0,25074.0,133.0,7.0,97.4,Fully Paid
35000.0, 36 months,15.77,D1,Source Verified,NC,16.85,13.0,55.9,35.0,639.0,635.0,6757.0,253.0,9.0,94.3,Fully Paid
18000.0, 36 months,8.49,B1,Source Verified,OH,27.17,14.0,71.7,24.0,644.0,640.0,4415.0,115.0,12.0,87.5,Fully Paid
8000.0, 36 months,9.8,B3,Not Verified,CA,25.15,19.0,35.3,25.0,544.0,540.0,1425.0,54.0,5.0,100.0,Charged Off
15000.0, 60 months,12.88,C2,Not Verified,AZ,30.08,9.0,9.5,11.0,789.0,785.0,10698.0,373.0,3.0,100.0,Fully Paid
17400.0, 60 months,8.49,B1,Source Verified,OR,7.04,6.0,32.1,18.0,734.0,730.0,52600.0,193.0,11.0,83.3,Fully Paid
35000.0, 36 months,11.99,C1,Verified,TN,14.98,11.0,88.5,22.0,724.0,720.0,38844.0,145.0,48.0,100.0,Fully Paid
12000.0, 36 months,9.17,B2,Source Verified,IL,12.13,11.0,6.1,17.0,719.0,715.0,3790.0,64.0,17.0,94.1,Fully Paid
24000.0, 36 months,9.17,B2,Verified,CA,23.98,26.0,61.7,41.0,714.0,710.0,5023.0,259.0,12.0,82.9,Fully Paid
8000.0, 36 months,7.91,A5,Verified,TX,29.22,10.0,40.7,13.0,799.0,795.0,5086.0,155.0,20.0,100.0,Fully Paid
16775.0, 60 months,19.89,E3,Verified,GA,29.91,16.0,35.0,29.0,699.0,695.0,23113.0,204.0,4.0,76.0,Fully Paid
8000.0, 36 months,8.49,B1,Not Verified,AZ,15.15,4.0,86.0,24.0,719.0,715.0,30843.0,174.0,15.0,92.0,Fully Paid
21000.0, 36 months,10.78,B4,Not Verified,CO,29.75,24.0,31.3,48.0,764.0,760.0,2726.0,259.0,11.0,100.0,Fully Paid
10000.0, 36 months,12.88,C2,Source Verified,OR,21.59,12.0,76.0,27.0,704.0,700.0,32478.0,94.0,8.0,96.2,Fully Paid
6000.0, 36 months,7.91,A5,Not Verified,NC,18.45,10.0,34.9,22.0,754.0,750.0,21145.0,184.0,2.0,100.0,Fully Paid
6000.0, 36 months,18.49,D5,Verified,NJ,23.96,7.0,34.3,26.0,654.0,650.0,46942.0,46.0,11.0,91.7,Fully Paid
10000.0, 60 months,12.88,C2,Not Verified,HI,23.23,8.0,48.8,18.0,734.0,730.0,2659.0,317.0,17.0,88.9,Fully Paid
6000.0, 36 months,9.17,B2,Not Verified,CO,2.8,9.0,9.8,24.0,714.0,710.0,528.0,145.0,8.0,77.3,Fully Paid
20000.0, 36 months,8.49,B1,Source Verified,NY,12.51,3.0,62.2,4.0,734.0,730.0,10741.0,198.0,4.0,100.0,Fully Paid
4600.0, 36 months,11.99,C1,Verified,FL,14.79,10.0,31.5,26.0,729.0,725.0,1440.0,139.0,1.0,95.2,Fully Paid
20000.0, 36 months,17.27,D3,Not Verified,NC,33.75,11.0,58.1,26.0,694.0,690.0,11569.0,119.0,25.0,92.0,Fully Paid
15000.0, 36 months,9.17,B2,Not Verified,CA,31.62,12.0,58.0,23.0,714.0,710.0,2758.0,170.0,18.0,91.3,Fully Paid
12000.0, 36 months,12.88,C2,Not Verified,AZ,23.98,13.0,48.1,22.0,724.0,720.0,18383.0,78.0,15.0,95.2,Fully Paid
5000.0, 36 months,10.78,B4,Source Verified,NC,16.7,13.0,60.5,53.0,689.0,685.0,4340.0,228.0,6.0,100.0,Fully Paid
6000.0, 36 months,10.78,B4,Source Verified,MD,18.34,12.0,21.1,23.0,724.0,720.0,21609.0,150.0,25.0,91.3,Fully Paid
6000.0, 36 months,5.32,A1,Source Verified,NY,20.37,8.0,24.5,11.0,714.0,710.0,3468.0,105.0,16.0,90.9,Fully Paid
28000.0, 60 months,20.5,E4,Source Verified,CA,37.26,22.0,48.5,52.0,589.0,585.0,5717.0,194.0,1.0,100.0,Charged Off
15000.0, 36 months,5.32,A1,Not Verified,TX,16.95,14.0,9.4,26.0,814.0,810.0,4952.0,362.0,11.0,100.0,Fully Paid
10500.0, 36 months,8.49,B1,Verified,TX,27.58,18.0,61.5,36.0,784.0,780.0,7771.0,193.0,2.0,97.2,Fully Paid
10000.0, 36 months,13.44,C3,Source Verified,MA,11.19,17.0,15.1,21.0,719.0,715.0,5022.0,48.0,0.0,100.0,Fully Paid
3600.0, 36 months,7.49,A4,Not Verified,MI,22.42,21.0,19.6,43.0,699.0,695.0,10153.0,112.0,0.0,100.0,Fully Paid
10000.0, 36 months,11.48,B5,Not Verified,VA,26.9,13.0,61.4,26.0,619.0,615.0,32362.0,200.0,0.0,73.1,Fully Paid
30000.0, 36 months,8.49,B1,Source Verified,NV,13.54,23.0,46.2,44.0,584.0,580.0,1695.0,170.0,12.0,86.0,Fully Paid
8000.0, 36 months,11.99,C1,Source Verified,NY,10.12,10.0,26.9,23.0,694.0,690.0,635.0,193.0,1.0,100.0,Fully Paid
15000.0, 60 months,16.59,D2,Not Verified,CT,10.17,13.0,54.4,22.0,549.0,545.0,1694.0,117.0,2.0,90.9,Charged Off
21600.0, 36 months,8.49,B1,Verified,CO,17.42,10.0,67.7,22.0,634.0,630.0,13210.0,97.0,8.0,100.0,Fully Paid
12000.0, 36 months,9.17,B2,Source Verified,TN,16.86,12.0,34.1,29.0,714.0,710.0,20214.0,283.0,6.0,80.8,Fully Paid
28000.0, 36 months,7.91,A5,Source Verified,IN,21.05,24.0,39.9,48.0,724.0,720.0,6252.0,442.0,3.0,97.9,Fully Paid
6400.0, 36 months,11.48,B5,Verified,FL,15.6,9.0,56.5,18.0,694.0,690.0,2657.0,150.0,7.0,88.9,Fully Paid
15000.0, 36 months,9.17,B2,Source Verified,NY,12.2,10.0,60.1,11.0,734.0,730.0,1717.0,310.0,26.0,100.0,Fully Paid
13000.0, 36 months,7.91,A5,Not Verified,TX,26.32,10.0,40.6,27.0,764.0,760.0,10034.0,77.0,11.0,100.0,Fully Paid
10000.0, 36 months,13.44,C3,Not Verified,CT,15.56,9.0,57.0,24.0,619.0,615.0,5274.0,114.0,0.0,79.0,Fully Paid
24800.0, 36 months,7.91,A5,Source Verified,CO,14.76,14.0,34.3,24.0,804.0,800.0,16462.0,281.0,20.0,100.0,Fully Paid
12000.0, 60 months,10.78,B4,Not Verified,AR,25.98,7.0,28.6,15.0,554.0,550.0,6056.0,105.0,20.0,100.0,Charged Off
